"REF_DATE","GEO","DGUID","Type of employee","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-03","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15621698","A","","","0"
"2016-04","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15769004","A","","","0"
"2016-05","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16034080","A","","","0"
"2016-06","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16350023","A","","","0"
"2016-07","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16084554","A","","","0"
"2016-08","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15864474","A","","","0"
"2016-09","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16244657","A","","","0"
"2016-10","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16240297","A","","","0"
"2016-11","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16212402","A","","","0"
"2016-12","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16321261","A","","","0"
"2017-01","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15796960","A","","","0"
"2017-02","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15878449","A","","","0"
"2017-03","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15917030","A","","","0"
"2017-04","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16001106","A","","","0"
"2017-05","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16320813","A","","","0"
"2017-06","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16677971","A","","","0"
"2017-07","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16410791","A","","","0"
"2017-08","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16268046","A","","","0"
"2017-09","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16624031","A","","","0"
"2017-10","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16595535","A","","","0"
"2017-11","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16583814","A","","","0"
"2017-12","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16676103","A","","","0"
"2018-01","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16174902","A","","","0"
"2018-02","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16231556","A","","","0"
"2018-03","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16316597","A","","","0"
"2018-04","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16379894","A","","","0"
"2018-05","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16725021","A","","","0"
"2018-06","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17022242","A","","","0"
"2018-07","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16721035","A","","","0"
"2018-08","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16572211","A","","","0"
"2018-09","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16923895","A","","","0"
"2018-10","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16986606","A","","","0"
"2018-11","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16978494","A","","","0"
"2018-12","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16983947","A","","","0"
"2019-01","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16565591","A","","","0"
"2019-02","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16611202","A","","","0"
"2019-03","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16672160","A","","","0"
"2019-04","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16748329","A","","","0"
"2019-05","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17067342","A","","","0"
"2019-06","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17306989","A","","","0"
"2019-07","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17101668","A","","","0"
"2019-08","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16918506","A","","","0"
"2019-09","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17230207","B","","","0"
"2019-10","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17265766","A","","","0"
"2019-11","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17242380","A","","","0"
"2019-12","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","17266856","A","","","0"
"2020-01","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16825685","A","","","0"
"2020-02","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","16794741","B","","","0"
"2020-03","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15870629","B","","","0"
"2020-04","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","14092650","B","","","0"
"2020-05","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","13817316","B","","","0"
"2020-06","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","14713893","B","","","0"
"2020-07","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15232578","B","","","0"
"2020-08","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15337054","B","","","0"
"2020-09","Canada","2021A000011124","All employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v1556538","1.1.1","15996882","A","","","0"
