REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2016-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.5,A,,,1
2016-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.3,A,,,1
2016-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2016-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.7,A,,,1
2016-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.5,A,,,1
2016-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.4,A,,,1
2016-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.1,A,,,1
2017-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.2,A,,,1
2017-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.3,A,,,1
2017-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.8,A,,,1
2017-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2017-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2017-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.7,A,,,1
2017-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2017-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.8,A,,,1
2017-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.2,A,,,1
2017-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2017-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2017-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2018-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2018-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.8,A,,,1
2018-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.1,A,,,1
2018-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.4,A,,,1
2018-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.4,A,,,1
2018-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2018-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.2,A,,,1
2018-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.2,A,,,1
2018-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.6,A,,,1
2018-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.6,A,,,1
2018-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2018-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.8,A,,,1
2019-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.9,A,,,1
2019-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.9,A,,,1
2019-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2019-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.6,A,,,1
2019-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.5,A,,,1
2019-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2019-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.2,A,,,1
2019-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2019-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.5,A,,,1
2019-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.3,A,,,1
2019-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2019-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,2.6,A,,,1
2020-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2020-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2020-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.2,A,,,1
2020-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.9,A,,,1
2020-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.5,A,,,1
2020-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.0,A,,,1
2021-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.1,A,,,1
2021-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.5,A,,,1
2021-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.1,A,,,1
2021-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.4,A,,,1
2021-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.4,A,,,1
2021-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.9,A,,,1
2021-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.0,A,,,1
2021-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.5,A,,,1
2021-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.9,A,,,1
2021-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.6,A,,,1
2021-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.2,A,,,1
2021-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.1,A,,,1
2022-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.9,A,,,1
2022-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.0,A,,,1
2022-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.7,A,,,1
2022-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,6.0,A,,,1
2022-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.9,A,,,1
2022-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.8,A,,,1
2022-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.5,A,,,1
2022-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.5,A,,,1
2022-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.6,A,,,1
2022-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,5.2,A,,,1
2022-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.8,A,,,1
2022-12-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.2,A,,,1
2023-01-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.4,A,,,1
2023-02-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.3,A,,,1
2023-03-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.5,A,,,1
2023-04-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.8,A,,,1
2023-05-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.6,A,,,1
2023-06-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.3,A,,,1
2023-07-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.1,A,,,1
2023-08-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,4.1,A,,,1
2023-09-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.9,A,,,1
2023-10-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.7,A,,,1
2023-11-01,Canada,2016A000011124,"Total, all industries",Job vacancy rate,Percentage,242,units,0,v1212389467,1.1.4,3.5,A,,,1
2015-04-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,18000.0,C,,,0
2015-05-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,10275.0,C,,,0
2015-06-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,17045.0,D,,,0
2015-07-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11040.0,D,,,0
2015-08-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9265.0,D,,,0
2015-09-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12590.0,D,,,0
2015-10-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,8185.0,C,,,0
2015-11-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,7780.0,C,,,0
2015-12-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,7925.0,E,,,0
2016-01-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,6150.0,C,,,0
2016-02-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,7330.0,D,,,0
2016-03-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,8085.0,D,,,0
2016-04-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,13755.0,C,,,0
2016-05-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,8660.0,C,,,0
2016-06-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11250.0,C,,,0
2016-07-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,8310.0,C,,,0
2016-08-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9395.0,C,,,0
2016-09-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11300.0,D,,,0
2016-10-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9740.0,C,,,0
2016-11-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11355.0,E,,,0
2016-12-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,5275.0,C,,,0
2017-01-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9690.0,C,,,0
2017-02-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,8555.0,C,,,0
2017-03-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12200.0,C,,,0
2017-04-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12915.0,C,,,0
2017-05-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12835.0,D,,,0
2017-06-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11370.0,C,,,0
2017-07-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,14795.0,C,,,0
2017-08-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,10155.0,D,,,0
2017-09-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9350.0,C,,,0
2017-10-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,10075.0,C,,,0
2017-11-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,9930.0,C,,,0
2017-12-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,10070.0,C,,,0
2018-01-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12705.0,C,,,0
2018-02-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12045.0,C,,,0
2018-03-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,16455.0,C,,,0
2018-04-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,13890.0,C,,,0
2018-05-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,13765.0,C,,,0
2018-06-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,13010.0,C,,,0
2018-07-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,15850.0,C,,,0
2018-08-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12640.0,C,,,0
2018-09-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,15405.0,C,,,0
2018-10-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,13430.0,C,,,0
2018-11-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12415.0,C,,,0
2018-12-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12675.0,D,,,0
2019-01-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,15445.0,C,,,0
2019-02-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,11585.0,C,,,0
2019-03-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,17690.0,C,,,0
2019-04-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,19760.0,C,,,0
2019-05-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,14150.0,C,,,0
2019-06-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12950.0,C,,,0
2019-07-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,17235.0,E,,,0
2019-08-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,12035.0,C,,,0
2019-09-01,Canada,2016A000011124,"Agriculture, forestry, fishing and hunting [11]",Job vacancies,Number,223,units,0,v1212389406,1.2.1,16420.0,D,,,0
